Landing Page,Month of Year,Sessions,New Users,Bounces,Pageviews,Avg. Session Duration,Transactions
/product/country10/region15/resort7/skew4,201706,862,349,269,"3,862",0:04:00,2
/product/country10/region15/resort7/skew4,201708,914,356,261,"4,561",0:04:12,2
/product/country10/region15/resort7/skew4,201702,"1,016",466,312,"4,745",0:04:41,3
/product/country10/region15/resort7/skew4,201707,"1,039",426,319,"5,081",0:04:04,0
/product/country10/region15/resort7/skew4,201703,"1,045",493,327,"4,723",0:04:19,1
/product/country10/region15/resort7/skew4,201704,"1,131",537,376,"4,976",Null,4
/product/country10/region15/resort7/skew4,201705,"1,327",610,462,"5,852",0:03:46,3
/product/country10/region15/resort7/skew4,201701,"1,401",677,424,"6,641",0:04:52,7
/product/country10/region2/skew1,201707,797,375,157,"2,949",0:02:44,0
/product/country10/region3/resort1/skew1,201707,840,305,353,"3,242",0:03:07,0
/product/country10/region4/resort1/skew1,201704,964,330,342,"5,215",0:04:47,4
/product/country10/region4/resort1/skew1,201705,"1,277",467,487,"6,130",0:04:03,3
/product/country10/region4/resort1/skew1,201706,"1,948",672,576,"9,798",0:04:09,4
/product/country10/region4/resort1/skew1,201709,"1,981",625,587,"10,816",0:04:12,2
/product/country10/region4/resort1/skew1,201710,"2,760","1,009",931,"14,297",0:04:08,12
/product/country10/region4/resort1/skew1,201708,"3,938","1,294",937,"21,344",0:04:11,5
/product/country10/region4/resort1/skew1,201707,"4,118","1,466","1,065","21,167",0:03:49,8
/product/country10/region4/resort2/skew1,201709,957,365,368,"4,795",0:04:15,1
/product/country10/region4/resort2/skew1,201702,"1,272",409,533,"6,284",0:04:49,8
/product/country10/region4/resort2/skew1,201708,"1,557",603,647,"7,038",0:03:39,8
/product/country10/region4/resort2/skew1,201703,"1,604",596,677,"7,058",0:04:07,4
/product/country10/region4/resort2/skew1,201705,"1,829",652,852,"8,011",0:04:14,7
/product/country10/region4/resort2/skew1,201704,"1,982",667,852,"9,434",0:04:30,6
/product/country10/region4/resort2/skew1,201707,"2,529",901,895,"12,215",0:04:03,4
/product/country10/region4/resort2/skew1,201706,"3,976","1,415","1,299","17,614",0:03:30,5
/product/country10/region4/resort2/skew1,201701,"5,198","1,869","1,842","24,950",0:04:28,13
/product/country10/region4/resort2/skew10,201707,816,341,372,"2,701",0:02:24,3
/product/country10/region4/resort2/skew11,201705,"1,173",463,493,"4,328",0:02:58,0
/product/country10/region4/resort2/skew11,201704,"1,525",463,581,"5,902",0:03:00,4
/product/country10/region4/resort2/skew11,201708,"2,166",915,695,"8,881",0:02:53,0
/product/country10/region4/resort2/skew11,201706,"2,832",991,"1,011","10,705",0:02:49,1
/product/country10/region4/resort2/skew11,201709,"3,801","1,645","1,391","14,938",0:02:54,0
/product/country10/region4/resort2/skew11,201707,"3,962","1,470","1,173","16,522",0:03:11,1
/product/country10/region4/resort2/skew11,201710,"4,700","2,175","1,672","18,377",0:02:50,1
/product/country10/region4/resort2/skew12,201703,792,349,240,"3,120",0:04:06,0
/product/country10/region4/resort2/skew12,201710,799,338,213,"3,500",0:03:54,1
/product/country10/region4/resort2/skew12,201709,925,375,Null,"3,857",0:03:38,0
/product/country10/region4/resort2/skew12,201701,"1,022",478,265,"3,996",0:04:11,3
/product/country10/region4/resort2/skew12,201708,"1,082",463,260,"4,653",0:03:36,2
/product/country10/region4/resort2/skew12,201707,"1,133",472,254,"4,929",0:03:37,2
/product/country10/region4/resort2/skew13,201703,"1,201",411,399,"4,528",0:02:39,4
/product/country10/region4/resort2/skew14,201710,"2,434","1,066",607,"11,635",0:04:09,9
/product/country10/region4/resort2/skew14,201709,"2,890","1,193",644,"15,057",0:04:28,10
/product/country10/region4/resort2/skew14,201706,"2,919","1,185",709,"14,216",0:04:23,13
/product/country10/region4/resort2/skew14,201702,"3,109","1,219",843,"14,737",0:04:17,10
/product/country10/region4/resort2/skew14,201708,"3,817","1,614",999,"18,093",0:04:00,15
/product/country10/region4/resort2/skew14,201707,"4,075","1,657",962,"20,334",0:04:16,17
/product/country10/region4/resort2/skew14,201705,"4,171","1,698","1,044","20,229",0:04:31,22
/product/country10/region4/resort2/skew14,201701,"4,274","1,705",986,"22,310",0:05:06,17
/product/country10/region4/resort2/skew14,201703,"6,478","3,018","1,953","29,669",0:04:08,18
/product/country10/region4/resort2/skew14,201704,"10,409","5,458","3,279","44,030",0:03:14,19
/product/country10/region4/resort2/skew15,201703,"1,730",881,514,"6,643",0:02:48,0
/product/country10/region4/resort2/skew2,201709,793,316,146,Null,0:04:31,Null
/product/country10/region4/resort2/skew2,201705,820,334,223,"3,551",0:04:07,4
/product/country10/region4/resort2/skew2,201706,832,320,209,"3,553",0:03:48,1
/product/country10/region4/resort2/skew2,201703,891,342,Null,"3,849",0:03:58,4
/product/country10/region4/resort2/skew2,201704,909,359,233,"3,972",0:03:58,6
/product/country10/region4/resort2/skew2,201708,938,387,211,"4,221",0:04:15,4
/product/country10/region4/resort2/skew2,201707,987,372,201,"4,540",0:04:22,5
/product/country10/region4/resort2/skew2,201701,"1,071",Null,250,"5,066",0:04:54,4
/product/country10/region4/resort2/skew3,201701,816,312,266,"3,550",0:03:50,3
/product/country10/region4/resort2/skew4,201703,"1,031",410,236,"4,475",0:04:17,1
/product/country10/region4/resort2/skew4,201702,"1,056",473,272,"4,541",0:04:21,3
/product/country10/region4/resort2/skew4,201710,"1,076",485,255,"4,950",0:04:00,4
/product/country10/region4/resort2/skew4,201704,"1,108",448,251,"4,986",0:04:19,2
/product/country10/region4/resort2/skew4,201709,"1,200",519,219,"5,760",0:04:27,1
/product/country10/region4/resort2/skew4,201705,"1,489",627,319,"6,566",0:03:57,0
/product/country10/region4/resort2/skew4,201701,"1,545",706,390,"6,504",0:04:09,3
/product/country10/region4/resort2/skew4,201706,"1,721",644,365,"7,848",0:04:02,1
/product/country10/region4/resort2/skew4,201708,"1,773",742,398,"8,564",0:04:11,2
/product/country10/region4/resort2/skew4,201707,"2,097",847,454,"10,170",0:04:11,1
/product/country10/region4/resort2/skew5,201709,"1,873",942,758,"6,818",0:02:31,3
/product/country10/region4/resort2/skew5,201710,"2,322","1,188",771,"9,497",0:02:47,7
/product/country10/region4/resort2/skew5,201705,"2,404","1,050",898,"10,265",0:03:31,3
/product/country10/region4/resort2/skew5,201704,"2,540","1,042",983,"10,693",0:03:34,10
/product/country10/region4/resort2/skew5,201708,"2,547","1,156",808,"10,672",0:03:06,4
/product/country10/region4/resort2/skew5,201706,"2,726","1,115",992,"11,449",0:03:14,5
/product/country10/region4/resort2/skew5,201701,"2,766","1,175",997,"11,700",Null,12
/product/country10/region4/resort2/skew5,201707,"3,167","1,291","1,080","13,776",0:03:22,8
/product/country10/region4/resort2/skew5,201702,"3,443","1,581","1,532","12,739",0:02:59,13
/product/country10/region4/resort2/skew5,201703,"3,903","1,568","1,340","17,368",0:03:51,18
/product/country10/region4/resort2/skew6,201705,868,332,370,"2,925",0:03:35,2
/product/country10/region4/resort2/skew6,201709,949,379,406,"3,065",0:02:35,0
/product/country10/region4/resort2/skew6,201703,956,380,374,"3,403",0:03:42,2
/product/country10/region4/resort2/skew6,201704,983,383,366,"3,647",0:03:59,3
/product/country10/region4/resort2/skew6,201707,999,396,435,"3,177",0:02:59,4
/product/country10/region4/resort2/skew6,201708,"1,064",426,447,"3,501",0:02:29,0
/product/country10/region4/resort2/skew6,201701,"1,396",558,545,"5,012",0:03:22,6
/product/country10/region4/resort2/skew7,201709,977,390,238,"4,250",0:03:50,3
/product/country10/region4/resort2/skew7,201710,"1,110",501,336,"4,207",0:03:06,0
/product/country10/region4/resort2/skew7,201708,"1,594",593,416,"6,679",0:03:38,1
/product/country10/region4/resort2/skew7,201707,"1,632",636,450,"6,381",0:03:24,1
/product/country10/region4/resort2/skew8,201703,"1,035",430,310,"4,792",0:04:37,1
/product/country10/region4/resort2/skew8,201702,"1,141",453,285,"6,207",0:04:39,5
/product/country10/region4/resort2/skew8,201710,"1,188",477,339,"6,094",0:03:55,2
/product/country10/region4/resort2/skew8,201704,"1,212",543,377,"6,060",0:04:27,2
/product/country10/region4/resort2/skew8,201709,"1,478",582,475,"7,242",0:03:55,0
/product/country10/region4/resort2/skew8,201706,"1,492",581,404,"7,191",0:04:08,2
/product/country10/region4/resort2/skew8,201705,"1,612",677,518,"7,447",0:04:02,3
/product/country10/region4/resort2/skew8,201701,"1,739",711,380,"10,086",0:05:33,4
/product/country10/region4/resort2/skew8,201708,"2,644","1,242",989,"11,105",0:03:13,5
/product/country10/region4/resort2/skew8,201707,"2,850","1,270",958,"13,053",0:03:33,2
/product/country10/region4/resort2/skew9,201710,"1,474",587,665,"5,675",0:03:06,1
/product/country10/region4/resort2/skew9,201706,"1,513",586,571,"6,491",0:03:50,0
/product/country10/region4/resort2/skew9,201703,"1,686",614,623,"8,059",0:04:34,10
/product/country10/region4/resort2/skew9,201708,"1,706",711,678,"6,909",0:03:00,1
/product/country10/region4/resort2/skew9,201709,"1,720",643,633,"7,929",0:03:42,5
/product/country10/region4/resort2/skew9,201704,"1,745",692,722,"7,556",0:03:53,7
/product/country10/region4/resort2/skew9,201707,"2,005",774,714,"9,043",0:03:48,5
/product/country10/region4/resort2/skew9,201705,"2,033",746,729,"9,392",0:04:12,5
/product/country10/region4/resort2/skew9,201701,"2,089",782,812,"9,902",0:04:26,9
/product/country10/region4/resort2/skew9,201702,"3,130","1,216",947,"15,118",0:03:51,19
/product/country10/region4/resort3/skew1,201701,809,287,373,"3,624",0:04:34,5
/product/country10/region4/resort3/skew1,201704,"1,757",692,819,"7,063",0:03:41,3
/product/country10/region4/resort3/skew1,201710,"1,850",722,731,"8,288",0:03:40,4
/product/country10/region4/resort3/skew1,201706,"2,233",820,835,"9,624",0:03:45,7
/product/country10/region4/resort3/skew1,201705,"2,309",915,988,"9,236",0:03:32,1
/product/country10/region4/resort3/skew1,201709,"2,371",804,899,"11,310",0:03:49,11
/product/country10/region4/resort3/skew1,201702,"2,570","1,043",963,"10,588",0:03:14,5
/product/country10/region4/resort3/skew1,201703,"3,021","1,194","1,200","12,265",0:03:16,3
/product/country10/region4/resort3/skew1,201708,"3,191","1,144","1,298","13,849",0:03:18,10
/product/country10/region4/resort3/skew1,201707,"4,126","1,571","1,627","17,164",0:03:21,2
/product/country10/region5/resort1/skew1,201708,811,300,477,"2,579",0:03:03,2
/product/country10/region5/resort1/skew1,201707,957,288,547,"3,129",0:03:19,1
/product/country10/region5/resort2/skew1,201703,932,483,315,"3,765",0:03:00,2
/product/country10/region5/resort2/skew1,201702,"3,079","2,027",942,"13,486",0:03:17,1
/product/country10/region5/resort2/skew2,201702,"1,715",696,405,"8,163",0:03:53,3
/product/country10/region5/resort2/skew3,201701,860,285,435,"3,775",0:05:11,8
/product/country10/region5/resort2/skew3,201703,892,278,510,"3,577",0:04:56,8
/product/country10/region5/resort2/skew3,201702,910,245,522,"3,758",0:04:31,8
/product/country10/region5/resort2/skew3,201704,974,329,531,"4,130",0:04:51,6
/product/country10/region5/resort2/skew3,201706,"1,136",358,622,"4,589",0:04:20,8
/product/country10/region5/resort2/skew3,201708,"1,189",386,702,"3,900",0:03:08,1
/product/country10/region5/resort2/skew3,201707,"1,299",346,756,"4,598",0:03:57,2
/product/country10/region5/resort2/skew3,201705,"1,493",432,720,"6,330",0:04:04,3
/product/country10/region5/resort2/skew4,201701,"1,202",451,517,"4,976",0:03:25,1
/product/country10/region5/resort2/skew5,201707,937,358,256,"4,460",0:03:26,0
/product/country10/region5/resort2/skew5,201702,999,442,371,Null,0:02:58,1
/product/country10/region5/resort2/skew5,201704,"1,153",628,402,"4,820",0:03:03,0
/product/country10/region5/resort2/skew5,201705,"1,190",537,438,"5,010",0:03:11,0
/product/country10/region5/resort2/skew6,201707,792,278,250,"3,936",0:05:08,1
/product/country10/region5/resort2/skew6,201704,907,264,390,"4,154",0:04:04,1
/product/country10/region5/resort2/skew6,201706,911,294,339,"4,136",0:04:26,3
/product/country10/region5/resort2/skew6,201705,"1,081",328,444,"5,308",0:04:53,4
/product/country10/region5/resort2/skew6,201703,"1,227",322,491,"5,975",0:04:39,3
/product/country10/region5/resort2/skew6,201702,"1,642",380,692,"8,538",0:05:32,10
/product/country10/region5/resort2/skew6,201701,"3,282","1,016","1,261","18,346",0:06:11,21
/product/country10/region5/resort3/skew1,201707,"1,202",415,391,"5,469",0:03:34,2
/product/country10/region5/resort3/skew1,201706,"1,243",502,453,"5,631",0:03:40,1
/product/country10/region5/resort3/skew1,201705,"1,285",512,477,"5,950",0:03:38,2
/product/country10/region5/resort3/skew2,201707,823,310,357,"2,872",0:03:04,0
/product/country10/region5/resort4/skew1,201702,914,321,419,"3,994",0:04:28,2
/product/country10/region5/resort4/skew1,201703,"1,134",387,386,"5,954",0:05:04,5
/product/country10/region5/resort4/skew1,201704,"1,252",474,548,"5,822",0:04:17,4
/product/country10/region5/resort4/skew1,201705,"1,331",514,564,"5,990",0:04:27,3
/product/country10/region5/resort4/skew1,201701,"1,445",546,719,"6,734",0:04:40,10
/product/country10/region5/resort4/skew1,201708,"1,983",818,607,"9,419",0:03:44,1
/product/country10/region5/resort4/skew1,201707,"3,483","1,539","1,002","16,718",0:03:44,4
/product/country10/region5/resort4/skew1,201706,"4,162","1,818","1,323","19,728",0:03:56,11
/product/country10/region5/resort5/skew1,201701,976,270,539,"3,787",0:04:13,3
/product/country10/region5/resort6/skew1,201707,"1,043",307,396,"5,278",0:05:06,0
/product/country10/region6/resort1/skew1,201701,979,370,309,"4,699",0:05:00,8
/product/country10/region6/resort1/skew2,201707,863,289,280,"4,065",0:04:20,0
/product/country10/region6/resort1/skew2,201701,971,272,342,"5,282",0:05:50,3
/product/country10/region6/resort1/skew3,201709,"3,628","2,304","1,374","14,004",0:03:09,1
/product/country10/region6/resort1/skew3,201708,"16,696","10,908","6,284","61,608",0:02:33,2
/product/country10/region6/resort1/skew4,201709,876,358,234,"4,135",0:04:22,1
/product/country10/region6/resort1/skew4,201703,938,388,296,"4,137",0:04:14,1
/product/country10/region6/resort1/skew4,201704,"1,097",485,349,"4,640",0:04:00,0
/product/country10/region6/resort1/skew4,201707,"1,148",462,291,"5,476",0:03:56,0
/product/country10/region6/resort1/skew4,201702,"1,158",503,350,"5,338",0:04:10,4
/product/country10/region6/resort1/skew4,201706,"1,265",533,324,"5,832",0:04:29,1
/product/country10/region6/resort1/skew4,201705,"1,322",579,400,"5,790",0:03:59,0
/product/country10/region6/resort1/skew4,201701,"1,392",576,363,"6,960",0:04:57,2
/product/country10/region6/resort1/skew4,201708,"1,421",616,352,"6,693",0:03:50,0
/product/country10/region6/resort1/skew5,201701,964,383,250,"4,994",0:05:16,8
/product/country10/region6/resort2/skew1,201707,964,311,162,"5,331",0:04:41,0
/product/country10/region6/resort2/skew1,201708,"1,115",431,217,"6,021",0:04:11,1
/product/country10/region6/resort2/skew2,201707,"1,623",637,447,"5,989",0:02:28,0
/product/country10/region6/resort3/skew1,201709,890,344,426,"3,587",0:03:23,1
/product/country10/region6/resort3/skew1,201708,"1,204",357,499,"5,141",0:03:41,7
/product/country10/region6/resort3/skew1,201707,"1,578",509,619,"6,880",0:03:56,5
/product/country10/region6/resort3/skew1,201703,"3,135","1,723","1,039","13,575",0:03:25,7
/product/country10/region6/resort3/skew1,201706,"7,282","3,411","2,393","31,021",0:03:20,9
/product/country10/region6/resort3/skew1,201702,"12,057","7,129","4,441","48,228",0:03:11,12
/product/country10/region6/resort3/skew1,201705,"12,160","6,329","3,778","52,653",0:03:22,12
/product/country10/region6/resort3/skew1,201704,"12,521","6,844","3,882","55,343",0:03:24,8
/product/country10/region6/resort3/skew1,201701,"14,314","8,786","4,980","59,403",0:03:23,4
/product/country10/region6/resort3/skew2,201705,905,383,390,"3,810",0:05:00,1
/product/country10/region6/resort3/skew2,201701,"1,063",389,370,"5,230",0:05:28,7
/product/country10/region7/resort1/skew1,201708,"1,001",457,354,"3,774",0:02:57,2
/product/country10/region7/resort1/skew1,201704,"1,024",444,399,"3,932",0:03:32,2
/product/country10/region7/resort1/skew1,201706,"1,156",513,402,"4,566",0:03:25,0
/product/country10/region7/resort1/skew1,201701,"1,238",534,394,"5,633",0:04:54,0
/product/country10/region7/resort1/skew1,201705,"1,296",543,484,"5,197",0:03:28,1
/product/country10/region7/resort1/skew1,201707,"1,448",613,523,"5,416",0:03:06,0
/product/country10/region7/resort2/skew1,201701,931,293,367,"4,124",0:04:09,2
/product/country10/region7/resort2/skew1,201703,"1,945",781,618,"7,761",0:03:08,0
/product/country10/region7/resort2/skew2,201708,793,286,383,"2,990",0:02:47,0
/product/country10/region7/resort2/skew2,201707,972,325,388,"4,296",0:03:44,1
/product/country10/region7/resort2/skew3,201702,"1,323",618,324,"6,562",0:04:12,0
/product/country10/region8/resort1/skew1,201701,"1,033",448,298,"5,268",0:05:52,0
/product/country10/region8/resort1/skew1,201702,"1,387",599,411,"6,658",0:05:22,1
/product/country10/region8/resort1/skew1,201703,"1,481",636,435,"6,931",0:04:58,2
/product/country10/region8/resort1/skew1,201710,"1,684",763,556,"7,426",0:04:04,0
/product/country10/region8/resort1/skew1,201704,"2,233",981,732,"10,383",0:04:33,3
/product/country10/region8/resort1/skew1,201709,"2,450","1,086",769,"10,854",0:03:59,1
/product/country10/region8/resort1/skew1,201705,"2,464","1,101",815,"10,940",0:04:09,1
/product/country10/region8/resort1/skew1,201706,"2,760","1,252",850,"11,923",0:04:01,0
/product/country10/region8/resort1/skew1,201707,"2,891","1,253",840,"13,038",0:04:04,1
/product/country10/region8/resort1/skew1,201708,"3,508","1,642","1,084","15,435",0:03:42,1
/product/country10/region8/resort2/skew1,201710,"1,091",429,290,"5,673",0:04:28,4
/product/country10/region8/resort2/skew1,201709,"1,606",557,402,"8,464",0:04:28,0
/product/country10/region8/resort2/skew1,201703,"1,659",536,473,"8,743",0:04:57,12
/product/country10/region8/resort2/skew1,201706,"2,063",728,572,"10,955",0:04:48,4
/product/country10/region8/resort2/skew1,201702,"2,115",636,537,"12,605",0:05:54,10
/product/country10/region8/resort2/skew1,201704,"2,191",694,571,"12,576",0:05:02,4
/product/country10/region8/resort2/skew1,201708,"2,368",756,593,"13,024",0:04:41,10
/product/country10/region8/resort2/skew1,201707,"2,562",815,675,"13,117",0:04:24,5
/product/country10/region8/resort2/skew1,201705,"2,815",949,754,"15,257",0:04:53,2
/product/country10/region8/resort2/skew1,201701,"4,119","1,571","1,130","22,160",0:05:18,16
/product/country10/region8/resort3/skew1,201707,955,350,261,"3,658",0:02:30,0
/product/country10/region9/resort1/skew1,201710,947,383,337,"4,195",0:04:03,4
/product/country10/region9/resort1/skew1,201704,"1,042",407,394,"5,450",0:05:25,5
/product/country10/region9/resort1/skew1,201709,"1,093",459,363,"5,039",0:04:36,3
/product/country10/region9/resort1/skew1,201703,"1,144",472,457,"5,159",0:04:33,7
/product/country10/region9/resort1/skew1,201708,"1,295",547,389,"6,488",0:04:49,1
/product/country10/region9/resort1/skew1,201705,"1,341",528,550,"6,209",0:04:46,11
/product/country10/region9/resort1/skew1,201707,"1,344",516,480,"5,820",0:03:50,4
/product/country10/region9/resort1/skew1,201706,"1,351",516,513,"6,350",0:05:06,6
/product/country10/region9/resort1/skew1,201702,"1,549",567,656,"6,552",0:04:13,3
/product/country10/region9/resort1/skew1,201701,"2,551",951,"1,002","11,582",0:04:47,9
/product/country10/region9/resort1/skew2,201708,981,317,157,"4,777",0:03:00,0
/product/country10/region9/resort1/skew2,201706,"1,183",390,316,"5,063",0:02:59,0
/product/country10/region9/resort1/skew2,201707,"1,353",504,225,"6,738",0:03:17,0
/product/country10/region9/resort1/skew2,201704,"1,549",712,389,"7,079",0:03:23,0
/product/country10/region9/resort1/skew2,201705,"2,082",821,543,"9,765",0:03:21,0
/product/country10/region9/resort1/skew3,201706,876,328,258,"3,600",0:02:38,0
/product/country11/region1/resort1/skew2,201706,908,369,396,"3,904",0:03:50,1
/product/country11/region1/resort1/skew2,201707,916,363,365,"4,067",0:03:26,0
/product/country11/region1/resort1/skew3,201706,831,306,332,"3,906",0:04:09,0
/product/country11/region1/resort1/skew3,201705,893,333,384,"4,367",0:04:41,3
/product/country11/region1/resort1/skew3,201709,912,322,328,"5,262",0:04:53,3
/product/country11/region1/resort1/skew3,201708,968,316,405,"5,247",0:04:27,3
/product/country11/region1/resort1/skew3,201710,"1,086",327,453,"5,321",0:03:48,3
/product/country11/region1/resort1/skew3,201707,"1,089",396,468,"5,314",0:04:01,2
/product/country11/region1/resort1/skew4,201708,822,331,376,"3,954",0:03:36,2
/product/country11/region1/resort1/skew4,201702,858,276,488,"3,518",0:04:01,1
/product/country11/region1/resort1/skew4,201709,862,413,476,"3,284",0:02:41,0
/product/country11/region1/resort1/skew4,201707,977,422,462,"3,986",0:03:35,2
/product/country11/region1/resort1/skew5,201702,"1,774",516,983,"6,954",0:03:58,5
/product/country11/region1/resort2/skew1,201709,825,323,176,"4,793",0:05:34,4
/product/country11/region1/resort2/skew1,201708,880,327,189,"4,602",0:05:03,0
/product/country11/region1/resort2/skew1,201707,887,354,181,"4,896",0:05:06,1
/product/country11/region1/resort3/skew1,201710,821,318,302,"3,522",0:03:29,2
/product/country11/region1/resort3/skew1,201703,825,433,272,"3,828",0:04:06,1
/product/country11/region1/resort3/skew1,201708,826,342,262,"4,056",0:04:04,0
/product/country11/region1/resort3/skew1,201705,955,445,287,"4,890",0:04:59,4
/product/country11/region1/resort3/skew1,201707,981,393,331,"4,150",0:03:22,0
/product/country11/region1/resort3/skew1,201709,993,398,356,"4,538",0:03:33,0
/product/country11/region1/resort3/skew1,201706,"1,121",562,370,"4,966",0:04:03,2
/product/country11/region1/resort3/skew1,201710,"1,265",553,354,"6,907",0:04:23,4
/product/country11/region1/resort3/skew1,201707,"1,400",678,439,"6,580",0:03:46,2
/product/country11/region1/resort3/skew1,201709,"1,431",635,359,"8,099",0:04:30,4
/product/country11/region1/resort3/skew1,201708,"1,508",711,430,"7,827",0:04:16,1
/product/country11/region1/resort4/skew1,201707,793,332,323,"3,529",0:03:59,2
/product/country11/region1/skew1,201703,"1,972","1,275",446,"8,874",0:03:30,1
/product/country11/region2/resort1/skew1,201703,789,339,175,"4,268",0:04:21,0
/product/country11/region2/resort1/skew1,201704,903,346,226,"4,578",0:04:18,0
/product/country11/region2/resort1/skew1,201710,934,382,172,"5,249",0:04:29,0
/product/country11/region2/resort1/skew1,201709,973,361,155,"5,741",0:04:39,0
/product/country11/region2/resort1/skew1,201705,"1,238",494,316,"6,165",0:04:14,0
/product/country11/region2/resort1/skew1,201708,"1,392",565,276,"7,392",0:04:02,0
/product/country11/region2/resort1/skew1,201706,"1,441",543,269,"7,580",0:04:33,0
/product/country11/region2/resort1/skew1,201707,"1,690",645,301,"9,143",0:04:23,0
/product/country11/region3/resort1/skew1,201707,801,337,243,"3,460",0:03:01,0
/product/country11/region4/resort1/skew1,201705,872,344,222,"4,508",0:04:57,7
/product/country11/region4/resort1/skew2,201708,814,322,348,"3,183",0:03:05,2
/product/country11/region4/resort1/skew2,201707,826,330,396,"2,784",0:02:45,0
/product/country11/region4/resort1/skew3,201709,800,336,283,"3,304",0:03:09,0
/product/country11/region4/resort1/skew3,201708,843,362,267,"3,591",0:03:29,1
/product/country11/region4/resort1/skew3,201707,989,422,351,"4,203",0:03:29,2
/product/country11/region4/resort2/skew1,201708,863,365,222,"4,039",0:03:47,1
/product/country11/region4/resort3/skew1,201701,871,313,544,"2,813",0:02:19,1
/product/country11/region4/resort3/skew1,201702,"1,043",358,675,"2,962",0:02:06,4
/product/country11/region4/resort4/skew1,201707,820,279,210,"4,280",0:03:56,3
/product/country11/region4/resort4/skew2,201709,805,Null,292,"3,896",0:03:35,3
/product/country11/region4/resort4/skew2,201704,957,360,446,"4,029",0:03:25,5
/product/country11/region4/resort4/skew2,201708,"1,079",401,400,"4,845",0:03:11,2
/product/country11/region4/resort4/skew2,201705,"1,441",502,668,"6,009",0:03:15,4
/product/country11/region4/resort4/skew2,201706,"1,486",538,629,"6,642",0:03:44,7
/product/country11/region4/resort4/skew2,201707,"1,833",667,707,"8,798",0:04:06,6
/product/country11/region4/resort4/skew3,201706,799,268,437,"3,044",0:03:31,0
/product/country11/region4/resort4/skew3,201707,"1,015",330,510,"4,090",0:03:31,2
/product/country11/region4/resort4/skew4,201705,"1,213",369,679,"4,185",0:03:43,3
/product/country11/region4/resort4/skew4,201702,"1,346",445,760,"5,222",0:03:48,4
/product/country11/region4/resort5/skew1,201710,926,448,341,"3,621",0:03:19,0
/product/country11/region4/resort5/skew1,201709,"1,094",540,370,"4,442",0:03:21,2
/product/country11/region4/resort5/skew1,201707,"1,371",657,471,"5,292",0:03:16,1
/product/country11/region4/resort5/skew1,201708,"1,405",684,522,"5,184",0:02:51,0
/product/country11/region4/resort6/skew1,201708,896,304,414,"3,692",0:03:30,2
/product/country11/region4/resort6/skew1,201707,"1,374",507,599,"5,194",0:03:07,1
/product/country11/skew1,201704,936,333,421,"3,987",0:03:58,9
/product/country11/skew1,201708,"1,007",366,295,"4,824",0:04:03,4
/product/country11/skew1,201705,"1,590",567,719,"6,471",0:03:43,3
/product/country11/skew1,201706,"1,675",590,665,"7,018",0:03:46,4
/product/country11/skew1,201707,"2,213",762,799,"9,649",0:03:44,4
/product/country2/region1/skew1,201707,"1,304",483,491,"5,829",0:03:58,2
/product/country3/region1/skew1,201706,844,391,252,"3,562",0:03:18,0
/product/country3/region1/skew1,201702,960,485,288,"4,157",0:03:45,2
/product/country3/region1/skew1,201705,971,488,312,"3,729",0:02:49,1
/product/country3/region1/skew1,201710,976,514,264,"4,548",0:03:33,2
/product/country3/region1/skew1,201703,"1,104",609,365,"4,504",0:03:15,0
/product/country3/region1/skew1,201704,"1,241",627,425,"5,311",0:03:19,1
/product/country3/region1/skew1,201701,"1,302",626,316,"6,211",0:04:10,1
/product/country3/region1/skew1,201707,"1,412",691,375,"6,114",0:03:25,1
/product/country3/region1/skew1,201709,"1,533",801,392,"7,021",0:03:30,1
/product/country3/region1/skew1,201708,"1,703",909,383,"7,629",0:03:20,0
/product/country3/region2/skew1,201701,817,295,289,"3,317",0:03:56,1
/product/country3/region2/skew2,201708,807,284,194,"3,220",0:02:39,4
/product/country3/region2/skew3,201702,803,355,172,"3,734",0:04:12,0
/product/country3/region2/skew3,201703,973,441,246,"4,320",0:04:06,0
/product/country3/region2/skew3,201710,974,456,217,"4,227",0:03:34,0
/product/country3/region2/skew3,201708,982,412,161,"4,723",0:03:50,0
/product/country3/region2/skew3,201705,"1,034",433,278,"4,395",0:03:41,0
/product/country3/region2/skew3,201709,"1,094",432,195,"5,021",0:03:40,0
/product/country3/region2/skew3,201704,"1,204",571,314,"5,310",0:03:20,0
/product/country3/region2/skew3,201701,"1,231",535,265,"5,675",0:03:55,0
/product/country3/region2/skew3,201707,"1,412",621,352,"5,945",0:03:24,0
/product/country3/skew1,201705,817,364,219,"3,415",0:03:22,4
/product/country3/skew1,201710,"1,023",371,308,"4,399",0:03:21,3
/product/country3/skew1,201707,"1,043",457,300,"4,756",0:03:46,1
/product/country3/skew1,201709,"1,273",515,387,"5,257",0:03:16,2
/product/country3/skew1,201708,"1,331",556,326,"6,123",0:03:59,1
/product/country3/skew1,201701,"1,431",594,407,"6,425",0:04:04,3
/product/country4/region1/skew1,201709,"1,081",505,447,"4,021",0:02:24,2
/product/country4/region1/skew1,201710,"1,654",764,621,"6,467",0:02:39,3
/product/country4/region1/skew2,201707,833,366,213,"4,423",0:04:07,1
/product/country4/region1/skew2,201703,836,371,251,"4,347",0:04:03,3
/product/country4/region1/skew2,201702,840,301,272,"4,813",0:04:46,4
/product/country4/region1/skew2,201708,862,318,170,"5,008",0:04:35,1
